906003;Bordetella pertussi ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906004;Bordetella pertussi ANTICUERPOS Ig G SEMIAUTOMATIZADO
906005;Bordetella pertussi ANTICUERPOS Ig G AUTOMATIZADO
906006;Bordetella pertussi ANTICUERPOS Ig M SEMIAUTOMATIZADO
906007;Bordetella pertussi ANTICUERPOS Ig M AUTOMATIZADO
906008;Borrelia burgdorferi ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906009;Borrelia burgdorferi ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906010;Brucella abortus ANTICUERPOS Ig G SEMIAUTOMATIZADA O AUTOMATIZADA
906011;Brucella abortus ANTICUERPOS Ig M SEMIAUTOMATIZADA O AUTOMATIZADO
906012;Brucella spp ANTICUERPOS SEMIAUTOMATIZADO
906013;Brucella spp ANTICUERPOS MANUAL
906014;Campylobacter jejuni ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906015;Campylobacter jejuni ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906016;Chlamydia pneumoniae ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906017;Chlamydia psittaci ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906018;Chlamydia trachomatis ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906019;Chlamydia trachomatis ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906020;Chlamydia trachomatis ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906021;Chlamydia trachomatis ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906022;Helicobacter pylori ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906023;Helicobacter pylori ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906024;Helicobacter pylori ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906025;Helicobacter pylori ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906026;Legionella spp ANTICUERPOS Ig G SEROTIPOS 1-14 SEMIAUTOMATIZADO O AUTOMATIZADO
906027;Legionella pneumoniae ANTICUERPOS SEMIAUTOMATIZADO
906028;Legionella pneumoniae ANTICUERPOS AUTOMATIZADO
906029;Leptospira ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906030;Leptospira ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906031;Mycobacterium leprae ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906032;Mycobacterium tuberculosis ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906033;Mycoplasma pneumoniae ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906034;Mycoplasma pneumoniae ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906035;Mycoplasma pneumoniae ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906036;Mycoplasma pneumoniae ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906038;Streptococcus B hemolItico, ANTICUERPOS DESOXIRIBONUCLEASA B
906039;Treponema pallidum ANTICUERPOS (PRUEBA TREPONEMICA) MANUAL O SEMIAUTOMATIZADA O AUTOMATIZADA
906040;Treponema pallidum ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906041;Treponema pallidum ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906045;Bartonella henselae ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906046;Bartonella henselae ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906047;Bartonella quintana ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906048;Coxiella burnetii ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906049;Coxiella burnetii ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906050;Actynomices ANTICUERPOS
906102;Aspergillus ANTICUERPOS MANUAL
906103;Blastomyces ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906104;CAndida albicans ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906105;CAndida albicans ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906106;CAndida albicans ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906107;Cisticerco ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906108;Cisticerco ANTICUERPOS Ig G CONFIRMATORIO MANUAL O SEMIAUTOMATIZADO
906109;Cisticerco ANTICUERPOS TOTALES
906110;Echinococcus ANTICUERPOS
906111;Coccidioides ANTICUERPOS
906112;Cryptococcus neoformans ANTICUERPOS MANUAL
906113;Entamoeba histolItica ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906114;Entamoeba histolItica ANTICUERPOS MANUAL
906115;Giardia lamblia ANTICUERPO Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906116;Giardia lamblia ANTICUERPO Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906117;Giardia lamblia ANTICUERPO Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906118;Histoplasma capsulatum ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906119;HONGOS ANTICUERPOS TOTALES MANUAL
906120;HONGOS ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906121;Leishmania ANTICUERPOS MANUAL O SEMIAUTOMATIZADO
906122;Plasmodium ANTICUERPOS MANUAL O SEMIAUTOMATIZADO
906123;Paracoccidiodes ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906124;Sporotrix ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906125;Toxocara canis ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906126;Toxoplasma gondii ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906127;Toxoplasma gondii ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906128;Toxoplasma gondii ANTICUERPOS Ig G MANUAL O SEMIAUTOMATIZADO
906129;Toxoplasma gondii ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
907002;COPROLOGICO
906130;Toxoplasma gondii ANTICUERPOS Ig M MANUAL O SEMIAUTOMATIZADO
906131;Trypanosoma cruzi ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906132;Trypanosoma cruzi ANTICUERPOS MANUAL
906133;Trypanosoma cruzi ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906134;TEST DE AVIDEZ ANTICUERPOS Ig G Toxoplasma SEMIAUTOMATIZADO O AUTOMATIZADO
906135;Aspergillus ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906136;Aspergillus ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906137;Trichenella ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906138;Saccharomyces cerevisiae ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906139;Saccharomyces cerevisiae ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906140;Rickettsia spp ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906141;Rickettsia spp ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906201;Adenovirus ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906202;Adenovirus ANTICUERPOS Ig G MANUAL
906203;Adenovirus ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906204;Adenovirus ANTICUERPOS Ig M MANUAL
906205;Citomegalovirus ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906206;Citomegalovirus ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906207;Dengue ANTICUERPOS Ig G
906208;Dengue ANTICUERPOS Ig M
906209;Dengue ANTICUERPOS TOTALES
906210;Enterovirus ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906211;Epstein-Barr ANTICUERPOS Ig A (CAPSULA EB-VCA-A) SEMIAUTOMATIZADO O AUTOMATIZADO
906212;Epstein-Barr ANTICUERPOS Ig G (CAPSULA EB-VCA-G) SEMIAUTOMATIZADO O AUTOMATIZADO
906213;Epstein-Barr ANTICUERPOS Ig G (NUCLEARES EBNA-G) SEMIAUTOMATIZADO O AUTOMATIZADO
906214;Epstein-Barr ANTICUERPOS Ig G (TEMPRANOS G) SEMIAUTOMATIZADO O AUTOMATIZADO
906215;Epstein-Barr ANTICUERPOS Ig M (CAPSULA EB-VCA-M) SEMIAUTOMATIZADO O AUTOMATIZADO
906216;Epstein-Barr ANTICUERPOS Ig M (NUCLEARES EBNA-M) SEMIAUTOMATIZADO O AUTOMATIZADO
906217;Epstein-Barr ANTICUERPOS Ig A (TEMPRANOS A) SEMIAUTOMATIZADO O AUTOMATIZADO
906218;Hepatitis A ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906219;Hepatitis A ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906220;Hepatitis B ANTICUERPOS CENTRAL Ig M [ANTI-CORE HBC-M] SEMIAUTOMATIZADO O AUTOMATIZADO
906221;Hepatitis B ANTICUERPOS CENTRAL TOTALES [ANTI-CORE HBc] SEMIAUTOMATIZADO O AUTOMATIZADO
906222;Hepatitis B ANTICUERPOS E [ANTI-HBe] SEMIAUTOMATIZADO O AUTOMATIZADO
906223;Hepatitis B ANTICUERPOS S [ANTI-HBs] SEMIAUTOMATIZADO O AUTOMATIZADO
906224;Hepatitis B ANTICUERPOS DNA POLIMERASA AUTOMATIZADA
906225;Hepatitis C ANTICUERPO SEMIAUTOMATIZADO O AUTOMATIZADO
906226;Hepatitis delta ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906227;Hepatitis delta ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906228;Herpes I ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906229;Herpes I ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906230;Herpes II ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906231;Herpes II ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906232;HTLV-I Y II ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO
906233;HTLV-I Y II ANTICUERPOS TOTALES CONFIRMATORIO SEMIAUTOMATIZADO O AUTOMATIZADO
906234;Influenza TIPO A ANTICUERPOS Ig G
906235;Influenza TIPO A ANTICUERPOS Ig M
906236;Influenza TIPO B ANTICUERPOS Ig G
906237;Influenza TIPO B ANTICUERPOS Ig M
906238;Parotiditis ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906239;Poliovirus ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906240;Poliovirus ANTICUERPOS SEROTIPOS 1-3 SEMIAUTOMATIZADO O AUTOMATIZADO
906241;Rubeola ANTICUERPOS Ig G AUTOMATIZADO
906242;Rubeola ANTICUERPOS Ig G SEMIAUTOMATIZADO
906243;Rubeola ANTICUERPOS Ig M AUTOMATIZADO
906244;Rubeola ANTICUERPOS Ig M SEMIAUTOMATIZADO
906245;SarampiOn ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906246;SarampiOn ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906247;Varicela zoster ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906248;Varicela zoster ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906249;Virus de Inmunodeficiencia Humana 1 Y 2 ANTICUERPOS
906250;Virus de Inmunodeficiencia Humana PRUEBA CONFIRMATORIA
906251;Virus de Encefalitis ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906252;Virus de Fiebre Amarilla ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906253;Virus Sincitial Respiratorio ANTICUERPOS Ig G
906254;Virus Sincitial Respiratorio ANTICUERPOS Ig M
906255;Toxocara spp ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906257;Pneumocystis carinii ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906258;Parotiditis ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906259;Parvovirus B19 ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906260;Citomegalovirus ANTICUERPOS Ig G MANUAL
906261;Citomegalovirus ANTICUERPOS Ig M MANUAL
906262;Hepatitis B ANTICUERPOS S [ANTI-HBs] MANUAL
906263;Hepatitis C ANTICUERPOS MANUAL
906264;Rubeola ANTICUERPOS MANUAL
906265;SarampiOn ANTICUERPOS MANUAL
906266;Hepatitis E ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906267;Hepatitis E ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906270;SARS CoV2 [COVID-19] ANTICUERPOS Ig G
906271;SARS CoV2 [COVID-19] ANTICUERPOS Ig M
906301;Adenovirus ANTIGENO
906302;ANTIGENO P 24 Virus de Inmunodeficiencia Humana 1
906303;ANTIGENOS BACTERIANOS MANUAL O SEMIAUTOMATIZADO
906304;ANTIGENOS FEBRILES MANUAL O SEMIAUTOMATIZADO
906305;Arbovirus ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906306;Bordetella pertussi ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906307;Chlamydia trachomatis ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906308;Chlamydia trachomatis ANTIGENO MANUAL
906310;Coxsackie A ANTIGENO POR NEUTRALIZACION SEMIAUTOMATIZADO O AUTOMATIZADO
906312;Coxsackie B ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906314;Cryptococcus neoformans ANTIGENO
906315;Entamoeba histolItica ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906316;Giardia lamblia MANUAL
906317;Hepatitis B ANTIGENO DE SUPERFICIE [Ag HBs]
906318;Hepatitis B ANTIGENO e [Ag HBe] SEMIAUTOMATIZADO O AUTOMATIZADO
906319;Hepatitis delta ANTIGENO [Ag HVD] SEMIAUTOMATIZADO O AUTOMATIZADO
906320;Herpes simplex ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906321;Influenza ANTIGENO
906322;Legionella spp ANTIGENO
906323;Neisseria gonorrhoeae ANTIGENO
906324;Parainfluenza TIPO 1 3 ANTIGENO
906325;Pneumocystis carinii ANTIGENO MANUAL O SEMIAUTOMATIZADO O AUTOMATIZADO
906326;Rotavirus ANTIGENOS SEMIAUTOMATIZADO O AUTOMATIZADO
906327;Rotavirus ANTIGENOS MANUAL
906328;Salmonella spp IDENTIFICACION MANUAL
906329;Virus Sincitial Respiratorio ANTIGENO
906331;Streptococcus pneumoniae ANTIGENO
906332;Hepatitis B [HBsAg] ANTIGENO DE SUPERFICIE PRUEBA DE NEUTRALIZACION AUTOMATIZADA
906333;Aspergillus spp ANTIGENO (GALACTOMANAN) SEMIAUTOMATIZADO O AUTOMATIZADO
906334;CAndida spp ANTIGENO
906335;Cryptosporidium spp ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906336;Giardia lamblia ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906337;Histoplasma capsulatum ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO
906338;Plasmodium spp ANTIGENO MAUAL O SEMIAUTOMATIZADO O AUTOMATIZADO
906340;SARS CoV 2 [COVID-19] ANTIGENO
906401;ACETILCOLINA RECEPTORES ANTICUERPOS BLOQUEADORES AUTOMATIZADO
906404;ADN CADENA SENCILLA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906405;ADRENAL AUTOANTICUERPOS SEMIAUTOMATIZADA O AUTOMATIZADA
906406;ANTICUERPOS NUCLEARES EXTRACTABLES TOTALES [ENA] SS-A [Ro] SS-B [La] RNP y Sm SEMIAUTOMATIZADO O AUTOMATIZADO
906407;CARDIOLIPINA ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906408;CARDIOLIPINA ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906409;CARDIOLIPINA ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906410;CELULAS DE PURKINGE ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906411;CELULAS PARIETALES ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906412;CEMENTO INTERCELULAR ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906413;CENTROMERO ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906414;CITOPLASMA DE NEUTROFILOS ANTICUERPOS TOTALES [C-ANCA O P-ANCA] MANUAL O SEMIAUTOMATIZADO
906415;CITOPLASMA DE NEUTROFILOS ANTICUERPOS TOTALES [C ANCA O P ANCA] AUTOMATIZADO
906416;DEOXIRRIBONUCLEASA B AUTOANTICUERPOS [ANTI ADN B] AUTOMATIZADO
906417;DNA n ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906418;DNA n ANTICUERPOS MANUAL
906419;ESPERMATOZOIDES ANTICUERPOS AUTOMATIZADO
906420;ESPERMATOZOIDES ANTICUERPOS MANUAL O SEMIAUTOMATIZADO
906421;FACTOR ANTINUCLEO ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906422;FOSFOLIPIDOS ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906423;FOSFOLIPIDOS ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906424;HISTONA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906425;INSULINA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906426;INSULINA ANTICUERPOS ISLOTES SEMIAUTOMATIZADO O AUTOMATIZADO
906428;ISOLEUCOAGLUTININAS
906429;Jo1 ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906430;SSB [La] ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906431;MEMBRANA BASAL DEL GLOMERULO ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906432;MITOCONDRIA ANTICUERPOS AUTOMATIZADO
906433;MITOCONDRIA ANTICUERPOS MANUAL
906434;MITOCONDRIA ANTICUERPOS SEMIAUTOMATIZADO
906435;MUSCULO ESTRIADO ANTICUERPOS
906436;MUSCULO LISO ANTICUERPOS AUTOMATIZADO
906437;MUSCULO LISO ANTICUERPOS MANUAL
906438;MUSCULO LISO ANTICUERPOS SEMIAUTOMATIZADO
906440;ANTICUERPOS ANTINUCLEARES AUTOMATIZADO
906441;ANTICUERPOS ANTINUCLEARES MANUAL
906442;ANTICUERPOS ANTINUCLEARES SEMIAUTOMATIZADO
906443;PLAQUETARIOS ANTICUERPOS SEMIAUTOMATIZADO
906444;PLAQUETARIOS ANTICUERPOS AUTOMATIZADO
906445;PLAQUETAS ANTICUERPOS CIRCULANTES Ig G Ig M e Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906446;PLAQUETAS ANTIGENOS ASOCIADOS A ANTICUERPOS Ig G Ig M e Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906447;PM/SCL ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906448;PM1 ANTICUERPOS ASOCIADOS A POLIMIOSITIS AUTOMATIZADO
906449;PM2 ANTICUERPOS AUTOMATIZADO
906450;PROTEINA RIBOSOMAL P ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906451;QUERATINA ANTICUERPOS
906452;RECEPTORES BETA-2 ADRENERGICOS ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906453;RNP ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906454;SSA [Ro] ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906455;SCL-70 ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906456;Sm ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906457;TIROIDEOS COLOIDALES ANTICUERPOS
906458;TIROIDEOS MICROSOMALES ANTICUERPOS (TIROIDEOS PEROXIDASA ANTICUERPOS) AUTOMATIZADO
906459;TIROIDEOS MICROSOMALES ANTICUERPOS (TIROIDEOS PEROXIDASA ANTICUERPOS) MANUAL
906460;TIROIDEOS MICROSOMALES ANTICUERPOS (TIROIDEOS PEROXIDASA ANTICUERPOS) SEMIAUTOMATIZADO
906462;TIROIDEOS PEROXIDASA ANTICUERPOS
906463;TIROIDEOS TIROGLOBULINICOS ANTICUERPOS AUTOMATIZADO
906464;TIROIDEOS TIROGLOBULINICOS ANTICUERPOS MANUAL
906465;TIROIDEOS TIROGLOBULINICOS ANTICUERPOS SEMIAUTOMATIZADO
906466;CITRULINA ANTICUERPOS [ANTI PEPTIDO CICLICO CITRULINADO] SEMIAUTOMATIZADO O AUTOMATIZADO
906467;HORMONA PARATIROIDEA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906468;ACETILCOLINA RECEPTORES ANTICUERPOS FIJADORES SEMIAUTOMATIZADO O AUTOMATIZADO
906469;ACETILCOLINA RECEPTORES ANTICUERPOS MODULADORES SEMIAUTOMATIZADO O AUTOMATIZADO
906470;ANTICUERPOS ACUAPORINA 4 SEMIAUTOMATIZADO O AUTOMATIZADO
906471;ENDOMISIO ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906472;ENDOMISIO ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906473;ENDOMISIO ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906474;GLIADINA ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906475;GLIADINA ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906476;GLIADINA ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906477;TRANSGLUTAMINASA ANTICUERPOS Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906478;TRANSGLUTAMINASA ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906479;TRANSGLUTAMINASA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906480;BETA 2 GLICOPROTEINA I Ig A SEMIAUTOMATIZADO O AUTOMATIZADO
906481;BETA 2 GLICOPROTEINA I Ig G SEMIAUTOMATIZADO O AUTOMATIZADO
906482;BETA 2 GLICOPROTEINA I Ig M SEMIAUTOMATIZADO O AUTOMATIZADO
906483;ACIDO GLUTAMICO DECARBOXILASA ANTICUERPO SEMIAUTOMATIZADO O AUTOMATIZADO
906484;MICROSOMALES HIGADO Y RIÑON ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906485;MIELOPEROXIDASA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906486;PROTEINASA 3 ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO
906488;GANGLIOSIDOS ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO  
906489;GANGLIOSIDOS ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO  
906490;ANTIGENO SOLUBLE DE HIGADO ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO  
906491;TIROSINASA MUSCULO ESPECIFICA [MUSK] ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO  
906501;HISTOCOMPATIBILIDAD ANTIGENO A B C CLASE I
906502;HISTOCOMPATIBILIDAD ANTIGENO A B C DR DQ  CLASE I Y II
906503;HISTOCOMPATIBILIDAD ANTIGENO B CLASE I CADA UNO
906504;HISTOCOMPATIBILIDAD ANTIGENO DR SEMIAUTOMATIZADO
906506;HISTOCOMPATIBILIDAD ANTIGENO DR DQ CLASE II SEMIAUTOMATIZADO O AUTOMATIZADO
906509;HLA CITOTOXICOS ANTICUERPOS SEMIAUTOMATIZADO
906512;ANTIGENO LEUCOCITARIO HUMANO A SEMIAUTOMATIZADO O AUTOMATIZADO
906513;ANTIGENO LEUCOCITARIO HUMANO DR ALTA RESOLUCION AUTOMATIZADO
906514;ANTIGENO LEUCOCITARIO HUMANO DQ SEMIAUTOMATIZADO O AUTOMATIZADO
906601;ACIDO SIALICO SEMIAUTOMATIZADO O AUTOMATIZADO
906602;ALFA FETOPROTEINA SEMIAUTOMATIZADO O AUTOMATIZADO
906603;ANTIGENO CARCINOEMBRIONARIO SEMIAUTOMATIZADO O AUTOMATIZADO
906604;ANTIGENO DE CANCER DE MAMA [CA 15-3] SEMIAUTOMATIZADO O AUTOMATIZADO
906605;ANTIGENO DE CANCER DE OVARIO [CA 125] SEMIAUTOMATIZADO O AUTOMATIZADO
906606;ANTIGENO DE CANCER DE TUBO DIGESTIVO [CA 19-9] SEMIAUTOMATIZADO O AUTOMATIZADO
906610;ANTIGENO ESPECIFICO DE PROSTATA SEMIAUTOMATIZADO O AUTOMATIZADO
906611;ANTIGENO ESPECIFICO DE PROSTATA FRACCION LIBRE SEMIAUTOMATIZADO O AUTOMATIZADO
906612;ANTIGENO ESPECIFICO DE PROSTATA VELOCIDAD DE CAMBIO 2 MUESTRAS SEMIAUTOMATIZADO O AUTOMATIZADO
906613;ANTIGENO POLIPEPTIDO DE TEJIDO O ANTIGENO DE PROLIFERACION CELULAR AUTOMATIZADO
906614;ANTIGENO POLIPEPTIDO DE TEJIDO O ANTIGENO DE PROLIFERACION CELULAR SEMIAUTOMATIZADO
906618;ANTIGENO TUMORAL DE VEJIGA SEMIAUTOMATIZADO O AUTOMATIZADO
906620;BETA 2 MICROGLOBULINA SEMIAUTOMATIZADO O AUTOMATIZADO
906621;CALCITONINA SEMIAUTOMATIZADO O AUTOMATIZADO
906622;ENOLASA NEURONAL ESPECIFICA SEMIAUTOMATIZADO O AUTOMATIZADO
906623;FACTOR ALFA DE NECROSIS TUMORAL SEMIAUTOMATIZADO O AUTOMATIZADO
906624;GASTRINA SEMIAUTOMATIZADO O AUTOMATIZADO
906625;GONADOTROPINA CORIONICA SUBUNIDAD BETA SEMIAUTOMATIZADO O AUTOMATIZADO
906626;GONADOTROPINA CORIONICA SUBUNIDAD BETA FRACCION LIBRE SEMIAUTOMATIZADO O AUTOMATIZADO
906701;CULTIVO MIXTO DE LINFOCITOS
906702;LEUCOCITOS CD14 MONOCITOS GRANULOCITOS SEMIAUTOMATIZADO O AUTOMATIZADO
906703;LEUCOCITOS CD14 MONOCITOS GRANULOCITOS POR INMUNOHISTOQUIMICA
906704;LEUCOCITOS CD33 MONOCITOS GRANULOCITOS SEMIAUTOMATIZADO O AUTOMATIZADO
906705;LEUCOCITOS CD33 MONOCITOS GRANULOCITOS POR INMUNOHISTOQUIMICA
906706;LEUCOCITOS CD34 CELULAS PROGENITORAS SEMIAUTOMATIZADO O AUTOMATIZADO
906707;LEUCOCITOS CD34 CELULAS PROGENITORAS POR INMUNOHISTOQUIMICA
