19922144-2;GEODON  CAPSULAS 40 MG;Muestra medica: Caja por 4 capsulas en blister oPAAlPVC - Aluminio en blister por 2 capsulas;N05AE04;ZIPRASIDONA;INVIMA 2017M-0000777-R2;ZIPRASIDONA CLORHIDRATO MONOHIDRATO (45,3 MG) EQUIVALENTE A ZIPRASIDONA;ORAL
19922145-1;GEODON 60 MG CAPSULAS;MUESTRA MEDICA: CAJA POR 2 CuPSULAS. DENTRO DE BLISTER DE PVCALUMINIOPOLIAMIDA.;N05AE04;ZIPRASIDONA;INVIMA 2002M-0000928;ZIPRASIDONA  CLORHIDRATO MONOHIDRATO EQUIVALENTE A 20 MG DE ZIPRASIDONA;ORAL
19922420-6;ALCOHOL  ANTISEPTICO ASEPTIC;FRASCO EN POLIETILENO TEREFTALATO (PET) POR 500 ML.;D08AX08;ETANOL;INVIMA 2001M-0000633;ALCOHOL INDUSTRIAL DEL 95%;TOPICA  EXTERNA
19923173-3;RABEPAN 20 MG;CAJA POR 30 TABLETAS EN BLISTER ALUMINIOPVC AMBAR, CADA BLISTER POR 10 TABLETAS;A02BC04;RABEPRAZOL;INVIMA 2002M-0000885;RABEPRAZOL SoDICO;ORAL
19923439-2;MENARINI DICLOBERL 75MG. SOLUCION INYECTABLE;MUESTRA MEDICA CAJA POR 2 AMPOLLA DE 3ML EN VIDRIO INCOLORO TIPO I.;M01AB05;DICLOFENAC;INVIMA 2002M-0000997;DICLOFENACO SODICO;PARENTERAL
19923941-2;SIMETICONA - METOCLOPRAMIDA CaPSULAS BLANDAS;CAJA POR 20 CAPSULAS EN BLISTER  PVC-ALUMINIO.;A03AC02;DIMETILAMINOPROPIONILFENOTIAZINA;RSM-Exp-20170000620-R2;METOCLOPRAMIDA CLORHIDRATO SIMETICONA;ORAL
19923958-11;ONDANSETRON 8 MG4ML AMPOLLAS;CAJA POR 500 AMPOLLAS DE VIDRIO AMBAR TIPO I. X 4 ML CADA UNA;A04AA01;ONDANSETRON;INVIMA 2001M-0000571;ONDANSETRON BASE (COMO ONDANSETRON CLORHIDRATO);INTRAVENOSA
19922562-1;DIPIRONA 1 G 2 ML;CAJA POR 1 AMPOLLA DE VIDRIO aMBAR TIPO I POR 2 ML;N02BB02;METAMIZOL SODIO;INVIMA 2020M-0000529-R2;DIPIRONA SODICA MONOHIDRATO  1,054 G EQUIVALENTE A   DIPIRONA SODICA (METAMIZOL SODICO);INTRAMUSCULAR INTRAVENOSA
19922777-2;DECAFLUSAN 500MG TABLETAS;CAJA X 2 TABLETAS EN BLISTER FOIL Y PVC DE ALUMINIO AToXICO.;P02CA05;FLUBENDAZOL;INVIMA 2001M-0000655;FLUBENDAZOL  MICRONIZADO;ORAL
19923548-3;SILDENAFILO 50MG TABLETAS;CAJA POR 10 TABLETAS EN BLISTER DE PVCALUMINIO.;G04BE03;SILDENAFIL;INVIMA 2001M-0000568;SILDENAFILO CITRATO EQUIVALENTE A SILDENAFILO;ORAL
19924076-3;EFECTINE JARABE;CAJA DE CARTON CON FRASCO DE POLIPROPILENO CON 30 ML.;R06AX13;LORATADINA;INVIMA 2002M-0000907;LORATADINA;ORAL
19924099-4;METGLUMIN TABLETAS 500 MG.;CAJA PLEGADIZA DE CARTULINA X 60 TABLETAS;A10BA02;METFORMINA;INVIMA 2002M-0001003;METFORMINA CLORHIDRATO;ORAL
19921002-1;CILODEX;CAJA CON FRASCO GOTERO DE POLIPROPILENO DE BAJA DENSIDAD POR 2, 5 ML;S03CA01;DEXAMETASONA Y ANTIINFECCIOSOS;INVIMA 2019M-0000534-R2;CIPROFLOXACINO CLORHIDRATO EQUIVALENTE A CIPROFLOXACINO BASE DEXAMETASONA;OFT LMICA
19921057-8;TABCIN  NOCHE CAPSULAS DE GELATINA BLANDA;Caja por 6 capsulas en blister PVC PVDCAluminio;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2021M-0000695-R2;ACETAMINOFEN BROMHIDRATO DE DEXTROMETORFANO CLORHIDRATO DE FENILEFRINA SUCCINATO  DE  DOXILAMINA;ORAL
19921078-2;BINOCLAR 500 MG TABLETAS RECUBIERTAS;CAJA POR 20 TABLETAS RECUBIERTAS EN BLISTER PVCALUMINIO;J01FA09;CLARITROMICINA;INVIMA 2018M-0000628-R2;CLARITROMICINA;ORAL
19921537-1;VITAMINA C 1000 MG TABLETA RECUBIERTA.;FRASCO DE POLIETILENO DE ALTA DENSIDAD POR 100 TABLETAS + TAPA DE POLIPROPILENO.;A11GA01;ACIDO ASCORBICO (VIT C);INVIMA 2002M-0001206;VITAMINA C (ACIDO ASCORBICO);ORAL
19922380-3;GEODON CAPSULAS 20 MG;CAJA POR 20 CAPSULAS CONTENIENDO 2 BLISTERES PVCALUMINIO POR 10 CAPSULAS CADA UNO.;N05AE04;ZIPRASIDONA;INVIMA 2002M-0001020;ZIPRASIDONA CLORHIDRATO MONOHIDRATO EQUIVALENTE A ZIPRASIDONA;ORAL
19922899-2;LYNDAK 25 MG TABLETAS;CAJA POR 28 TABLETAS EN BLISTER ALUMINIOPVC;M01AH02;ROFECOXIB;INVIMA 2001M-0000601;ROFECOXIB;ORAL
19922928-3;ARMOL 70 MG TABLETAS;CAJA X 4 TABLETAS RECUBIERTAS EN BLISTER PVC TRANSPARENTE ALUMINIO.;M05BA04;ALENDRONICO aACIDO;INVIMA 2011M-0000701-R1;ALENDRONATO MONOSODICO TRIHIDRATO 91,42 MG EQUIVALENTE A ACIDO ALENDRONICO;ORAL
19922943-3;DESALEX TABLETAS.;CAJA POR 30 TABLETAS EN BLISTER ACLARPVCALUMINIO.;R06AX27;DESLORATADINA;INVIMA 2020M-0000720-R2;DESLORATADINA;ORAL
19923432-2;PLASMOTRIM (R) 50 LACTAB (R);BLISTER PVDC  ALUMINIO POR 6 TABLETAS EN CAJA;P01BE03;ARTESUNATO;INVIMA 2001M-0000688;ARTESUNATO;ORAL
19922780-4;MILUNID CREMA;CAJA CON TUBO COLAPSIBLE DE ALUMINIO POR 50 G.;D01AA01 D01AA20 D02AB99;NISTATINA COMBINACIONES OXIDO DE ZINC;INVIMA 2001M-0000535;NISTATINA (EQUIVALENTE A 10'000.000U.I. DE NISTATINA) OXIDO DE ZINC;TOPICA  EXTERNA
19923958-3;ONDANSETRON 8 MG4ML AMPOLLAS;CAJA POR 3 AMPOLLAS DE VIDRIO AMBAR TIPO I. X 4 ML CADA UNA;A04AA01;ONDANSETRON;INVIMA 2001M-0000571;ONDANSETRON BASE (COMO ONDANSETRON CLORHIDRATO);INTRAVENOSA
19924076-1;EFECTINE JARABE;CAJA DE CARTON CON FRASCO DE POLIPROPILENO CON 60 ML.;R06AX13;LORATADINA;INVIMA 2002M-0000907;LORATADINA;ORAL
19924077-1;UNIDERM UNGUENTO;CAJA CARTON CON TUBO DE ALUMNIO COLAPSIBLE CON 20 G.;D06AX01;FUSIDICO ACIDO;INVIMA 2002M-0000906;FUSIDATO DE SODIO;TOPICA  EXTERNA
19924180-1;METOPROLOL TABLETAS 100 MG.;CAJA PLEGADIZA POR 3 BLISTER PVCALUMINIO POR 10 TABLETAS RECUBIERTAS CU.;C07AB02;METOPROLOL;INVIMA 2020M-0000744-R2;METOPROLOL TARTRATO;ORAL
19921589-1;SINOGAN GOTAS 4%;MUESTRA MEDICA: CAJA CON 1 FRASCO DE VIDRIO TIPO III COLOR AMBAR CON TAPA ROSCA DE PP X 20ML Y CUENTA GOTAS.;N05AA02;LEVOMEPROMAZINA;INVIMA 2019M-0000678-R2;CLORHIDRATO DE LEVOMEPROMAZINA  44.800MG  EQUIVALENTE A LEVOMEPROMAZINA  BASE;ORAL
19921760-1;TREBAC 600 MG;FRASCO VIAL DE VIDRIO TIPO III, CON TAPON GRIS DE CLOROBUTILO Y AGRAFE DE ALUMINIO CON 600 MG DE MEZCLA DE POLVO;J01CR02;AMOXICILINA E INHIBIDOR ENZIMATICO;INVIMA 2001M-0000697;AMOXICILINA SODICA EQUIVALENTE A AMOXICILINA CLAVULONATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO;PARENTERAL
19922012-2;BINOZYT 200MG5 ML POLVO PARA SUSPENSION ORAL;CAJA X FRASCO DE VIDRIO, COLOR aMBAR TIPO  III,    X 30  ML;J01FA10;AZITROMICINA;INVIMA 2012M-0000748-R1;AZITROMICINA DIHIDRATO  4,192 G (CORRESPONDIENTE A 200MG DE AZITROMICINA5ML DE SUSPENSIoN)  EQUIVALENTE A AZITROMICINA ANHIDRA;ORAL
19922147-11;GEODON CAPSULAS 80 MG;IUM 1Z1040341000108: ZIPRASIDONA 80,0000 mg CAPSULAS DE LIBERACION NO MODIFICADA ORAL (GEODON) CAPSULA 1,0000U  CAJA X 14. Mues;N05AE04;ZIPRASIDONA;INVIMA 2023M-0000643-R3;ZIPRASIDONA CLORHIDRATO MONOHIDRATO EQUIVALENTE A ZIPRASIDONA;ORAL
19923432-4;PLASMOTRIM (R) 50 LACTAB (R);CAJA X 120 COMPRIMIDOS;P01BE03;ARTESUNATO;INVIMA 2001M-0000688;ARTESUNATO;ORAL
19923471-2;MEPHA SALIPAX 20 MG. CaPSULAS;CAJA PLEGADIZA X 20 CuPSULAS EN BLISTER DE PVDCALUMINIO X 10 CuPSULAS CADA UNO.;N06AB03;FLUOXETINA;INVIMA 2001M-0000673;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;ORAL
19923970-5;VIGRADINA TABLETAS RECUBIERTAS;CAJA POR 4 TABLETAS RECUBIERTAS EN BLISTER DE PVC TRANSPARENTE  ALUMINIO;G04BE03;SILDENAFIL;INVIMA 2022M-0001099-R2;SILDENAFILO CITRATO EQUIVALENTE A SILDENAFILO;ORAL
19924025-1;CEFINIX 100 MG CAPSULAS.;CAJA POR 10 CAPSULAS EN FOIL DE ALUMINIOPVC.;M01AH01;CELECOXIB;INVIMA 2002M-0000891;CELECOXIB;ORAL
19924284-4;OXACILINA 500 MG;CAJA PLEGADIZA X 100 FRASCO VIAL POR 0.5 G DE OXACILINA PARA RECONSTITUIR;J01CF04;OXACILINA;INVIMA 2012M-0000681-R1;OXACILINA SODICA ESTERIL ( EQUIVALENTE A OXACILINA BASE:);PARENTERAL
19922147-4;GEODON CAPSULAS 80 MG;IUM 1Z1040341000101: ZIPRASIDONA 80,0000 mg CAPSULAS DE LIBERACION NO MODIFICADA ORAL (GEODON) CAPSULA 1,0000U  CAJA X 28. Caja;N05AE04;ZIPRASIDONA;INVIMA 2023M-0000643-R3;ZIPRASIDONA CLORHIDRATO MONOHIDRATO EQUIVALENTE A ZIPRASIDONA;ORAL
19922562-12;DIPIRONA 1 G 2 ML;CAJA POR 1000 AMPOLLAS DE VIDRIO aMBAR TIPO I POR 2 ML CADA UNA;N02BB02;METAMIZOL SODIO;INVIMA 2020M-0000529-R2;DIPIRONA SODICA MONOHIDRATO  1,054 G EQUIVALENTE A   DIPIRONA SODICA (METAMIZOL SODICO);INTRAMUSCULAR INTRAVENOSA
19923548-4;SILDENAFILO 50MG TABLETAS;CAJA POR 7 TABLETAS EN BLISTER DE PVCALUMINIO.;G04BE03;SILDENAFIL;INVIMA 2001M-0000568;SILDENAFILO CITRATO EQUIVALENTE A SILDENAFILO;ORAL
19923578-1;BAND AID SPRAY.;FRASCO DE POLIETILENO DE ALTA DENSIDAD CON VuLVULA SPRAY CON CUERPO DE POLIPROPILENO + CAPILAR DE POLIETILENO;N01BB52;LIDOCAINA COMBINACIONES;INVIMA 2001M-0000644;ALCOHOL ISOPROPILICO CLORURO DE BENCETONIO LIDOCAINA CLORHIDRATO;TOPICA  EXTERNA
19923578-6;BAND AID SPRAY.;POLIETILENO DE BAJA DENSIDAD POR 120 ML;N01BB52;LIDOCAINA COMBINACIONES;INVIMA 2001M-0000644;ALCOHOL ISOPROPILICO CLORURO DE BENCETONIO LIDOCAINA CLORHIDRATO;TOPICA  EXTERNA
19923589-2;MALEATO DE TIMOLOL AL 0.5%;CAJA CON UN FRASCO POR 10 ML;S01ED01;TIMOLOL;INVIMA 2001M-0000683;MALEATO DE TIMOLOL EQUIVALENTE A TIMOLOL;CONJUNTIVAL
19923968-3;LUMIGAN  SOLUCION OFTALMICA;CAJA POR UN FRASCO GOTERO(DISPENSADOR OFTALMICO) EN POLIETILENO DE BAJA DENSIDAD POR 2. 5 ML;S01EE03;BIMATOPROST;INVIMA 2023M-0000560-R3;BIMATOPROST;CONJUNTIVAL
19923975-3;ACIDO RETINOICO CREMA 0.05 %;MUESTRA MEDICA: POTE BLANCO EN POLIPROPILENO POR 30g.;D10AD02;RETINOL;INVIMA 2023M-0000729-R3;ACIDO RETINOICO;TOPICA  EXTERNA
19924022-1;DRAXIMAGE MDP;CAJA POR 10 VIALES, CADA VIAL DE VIDRIO TIPO I SIN TRATAMIENTO DE AZUFRE POR 10mL, CON TAPON DE CAUCHO DE BUTILO COLOR GRIS Y CI;V09BA02;TECNECIO (99MTC) MEDRONICO ACIDO;INVIMA 2020M-0001270-R2;ACIDO MEDRONICO;INTRAVENOSA
19919042-1;MACALOL (CALCITRIOL) CAPSULAS 0.50 MCG;FRASCO POR 30 CAPSULAS;A11CC04;CALCITRIOL;INVIMA 2001M-0000579;1,25- DIHIDROXICOLECALCIFEROL (CALCITRIOL);ORAL
19919065-4;SECNIDAL COMPRIMIDOS 500MG (SECNIDAZOL);MUESTRA MeDICA: CAJA  POR  2  TABLETA RECUBIERTA (COMPRIMIDO RECUBIERTO) EN SISTEMA BLISTER PVCALUMINIO;P01AB07;SECNIDAZOL;INVIMA 2017M-0000387-R2;SECNIDAZOL;ORAL
19919071-7;TRANKY(R)  TABLETAS;MUESTRA MEDICA: CAJA PLEGADIZA POR 1 TABLETA EN BLISTER PVC TRANSPARENTE ALUMINIO.;G04BE03;SILDENAFIL;INVIMA 2011M-0000574-R1;SILDENAFILO CITRATO EQUIVALENTE A SILDENAFILO;ORAL
19919162-2;VIGAM-LIQUID;FRASCO DE VIDRIO POR 50ML. CON CABESTRILLO;J06BA02;INMUNOGLOBULINAS HUMANA NORMAL;INVIMA 2002M-0001041;INMUNOGLUBULINA G HUMANA NORMAL;INTRAVENOSA
19919264-6;MOFLOXIN TABLETAS 400MG;Caja por  10  tabletas en blister de ALUALUPAPEL ALUMINIO;J01MA14;MOXIFLOXACINA;INVIMA 2017M-0000459-R2;MOXIFLOXACINO CLORHIDRATO436,330 MG EQUIVALENTE A MOXIFLOXACINO BASE;ORAL
19919305-3;HEIMDALL MICZOL CAPSULAS 150 MG;CAJA X 4 CAPSULAS EN BLISTER;J02AC01;FLUCONAZOL;INVIMA 2001M-0000259;FLUCONAZOL;ORAL
19919392-1;BEROCCA ZINC TABLETAS EFERVESCENTES;TUBO DE ALUMINIO O POLIPROPILENO CON TAPA DE PLASTICO QUE CONTIENE DESECANTE, TIRAS DE ALUMINIO X 10 TABLETAS;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA 2001M-0000773;ACIDO ASCORBICO ACIDO FOLICO ACIDO PANTOTENICO ( EN FORMA DE PANTOTENATO DE CALCIO) BIOTINA CALCIO (EN FORMA DE CARBONAO DE CALCIO Y PANTOTENATO DE CALCIO) CIANOCOBALAMINA (EN FORMA DE CIANO;ORAL
19919419-1;TISAT (R) CREMA;TUBO COLAPSIBLE DE ALUMINIO POR 30 G;D01AA01;NISTATINA;INVIMA 2001M-0000536;NISTATINA EQUIVALENTE A NISTATINA;TOPICA  EXTERNA
19919478-2;FLUOXETINA CAPSULAS 20 MG (PRAGMATEN CAPSULAS 20 MG);CAJA X 30 CuPSULAS EN BLISTER PVC TRANSPARENTEALUMINIO.;N06AB03;FLUOXETINA;INVIMA 2011FE-0000436-R1;FLUOXETINA  CLORHIDRATO 22,800 MG( EQUIVALENTE  A  FLUOXETINA);ORAL
19919479-1;PARACETAMOL- PSEUDOEFEDRINA CLORHIDRATO-CLORFENIRAMINA MALEATO SOLUCION;FRASCO X 30 ML. FRASCO DE VIDRIO AMBAR TIPO III, CON GOTERO DE POLIETILENO.;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2001FE-0000437;CLORFENIRAMINA  MALEATO PARACETAMOL PSEUDOEFEDRINA  CLORHIDRATO;ORAL
19919490-4;FARMACAINA 2% SOLUCION INYECTABLE;CAJA DE CARTAN X 100 FRASCO AMPOLLA DE 20 ML. HOSPITALARIO;N01BB02;LIDOCAINA;INVIMA 2001M-0000795;CLORHIDRATO  DE LIDOCAiNA;INTRAMUSCULAR
19919490-5;FARMACAINA 2% SOLUCION INYECTABLE;CAJA X 1 AMPOLLA DE 5 ML.;N01BB02;LIDOCAINA;INVIMA 2001M-0000795;CLORHIDRATO  DE LIDOCAiNA;INTRAMUSCULAR
19919490-8;FARMACAINA 2% SOLUCION INYECTABLE;CAJA X 50 AMPOLLAS DE 5 ML. HOSPITALARIO.;N01BB02;LIDOCAINA;INVIMA 2001M-0000795;CLORHIDRATO  DE LIDOCAiNA;INTRAMUSCULAR
19919531-1;FURAZOLIDONA 50 MG.15 ML.;FRASCO PET COLOR AMBAR POR 60 ML.;G01AX06;FURAZOLIDONA;INVIMA 2019M-0000494-R2;FURAZOLIDONA;ORAL
19919671-1;ARTENSOL H 40 MG TABLETAS;BLISTER PVC  PE  PVDC  ALUMINIO, EN CAJA POR 10 TABLETAS;C07BA05;PROPRANOLOL Y TIAZIDAS;INVIMA 2001M-0000473;HIDROCLOROTIAZIDA PROPRANOLOL CLORHIDRATO;ORAL
19919765-2;PM INTENSIVO GEL DE NOCHE CUTIS CON ACNe NON GRAS;FRASCO POR 90 G.;D10AE01;BENZOIL PEROXIDO;INVIMA 2001M-0000772;ACIDO SALICILICO;TOPICA  EXTERNA
19919778-5;SINOGAN 100 MG TABLETAS.;MUESTRA MeDICA: CAJA POR 10 TABLETAS RECUBIERTAS EN BLiSTER PVCPEPVDCALUMINIO;N05AA02;LEVOMEPROMAZINA;INVIMA 2012M-0000829-R1;LEVOMEPROMAZINA MALEATO EQUIVALENTE A LEVOMEPROMAZINA BASE;ORAL
19919867-21;LIPITOR 40 MG. TABLETAS;CAJA POR 21 TABLETAS EN BLISTER ALUMINIO PA  ALUMINIO  PVC;C10AA05;ATORVASTATIN;INVIMA 2023M-0000961-R3;ATORVASTATINA CALCICA 43,40 MG EQUIVALENTE A ATORVASTATINA BASE;ORAL
19924076-2;EFECTINE JARABE;CAJA DE CARTON CON FRASCO DE POLIPROPILENO CON 100 ML.;R06AX13;LORATADINA;INVIMA 2002M-0000907;LORATADINA;ORAL
19924081-1;EUCALEN TABLETAS 70 MG;CAJA X 2 TABLETAS EN BLISTER PVCALUMINIO.;M05BA04;ALENDRONICO aACIDO;INVIMA 2012M-0000858-R1;ALENDRONATO MONOSODICO TRIHIDRATO EQUIVALENTE A ACIDO ALENDRONICO;ORAL
19924171-1;DECAL  CaPSULAS;CAJA POR 30 CAPSULAS EN BLISTER PVDC TRANSPARENTEALUMINIO;A11CC04;CALCITRIOL;INVIMA 2001M-0000682;CALCITRIOL;ORAL
19924189-3;ACICLOVIR TABLETAS 200 MG;CAJA POR 24 TABLETAS EN   4 BLISTER DE PVC AMBARALUMINIO POR 6 TABLETAS CADA UNO;J05AB01;ACICLOVIR;INVIMA 2022M-012398-R4;ACICLOVIR POLVO MICRONIZADO USP;ORAL
19924192-2;CERAZETTE TABLETAS RECUBIERTAS.;CAJA CON 3 SOBRES DE ALUMINIO. CADA SOBRE CONTIENE 1 BLISTER PVCALUMINIO X 28 TABLETAS RECUBIERTAS.;G03AC09;DESOGESTREL;INVIMA 2021M-0001047-R2;DESOGESTREL;ORAL
19919867-28;LIPITOR 40 MG. TABLETAS;MUESTRA MEDICA: CAJA POR 3 TABLETAS EN BLISTER ALUMINIOALUMINIO;C10AA05;ATORVASTATIN;INVIMA 2023M-0000961-R3;ATORVASTATINA CALCICA 43,40 MG EQUIVALENTE A ATORVASTATINA BASE;ORAL
19919867-29;LIPITOR 40 MG. TABLETAS;MUESTRA MEDICA: CAJA POR 5 TABLETAS EN BLISTER ALUMINIOALUMINIO;C10AA05;ATORVASTATIN;INVIMA 2023M-0000961-R3;ATORVASTATINA CALCICA 43,40 MG EQUIVALENTE A ATORVASTATINA BASE;ORAL
19919867-7;LIPITOR 40 MG. TABLETAS;CAJA POR 21 TABLETAS EN BLISTER ALUMINIOALUMINIO;C10AA05;ATORVASTATIN;INVIMA 2023M-0000961-R3;ATORVASTATINA CALCICA 43,40 MG EQUIVALENTE A ATORVASTATINA BASE;ORAL
19919867-9;LIPITOR 40 MG. TABLETAS;CAJA POR 30 TABLETAS EN BLISTER ALUMINIOALUMINIO;C10AA05;ATORVASTATIN;INVIMA 2023M-0000961-R3;ATORVASTATINA CALCICA 43,40 MG EQUIVALENTE A ATORVASTATINA BASE;ORAL
19919932-1;DIVICONT TABLETAS 1 MG2.5 MG;CAJA X 28 TABLETAS EN BLISTER DENTRO DE UN SACHET DE ALSURLYN HERMETICO.;G03AA08;MEDROXIPROGESTERONA Y ESTROGENO;INVIMA 2001M-0000501;ACETATO DE MEDROXIPROGESTERONA VALERATO DE ESTRADIOL;ORAL
19920420-4;KOREAN GINGSENG EXTRACT SOFT CAPSULE 820 MG;CAJA POR 120 CAPSULAS EN BLISTER PVCALUMINIO X 5 CAPSULAS;V08AA05;EXTRANEAL;INVIMA 2001M-0000783;EXTRACTO STANDARIZADO DE GINSENG PANAX (EQUIVALENTE AL 28% DE GINSENoSIDOS);ORAL
19920459-2;GINKGO BILOBA 80 MG TABLETAS;CAJA POR 15 TABLETAS EN BLISTER DE PVCPVDCALUMINIO.;N06DX02;GINKGO BILOBA;INVIMA 2001M-0000499;GINKGO BILOBA (EXTRACTO SECO ESTANDARIZADO);ORAL
19920541-6;TRITACE 10 MG TABLETAS;FRASCO DE VIDRIO uMBAR X 100 TABLETAS.;C09AA05;RAMIPRIL;INVIMA 2002M-0001190;RAMIPRIL;ORAL
19923981-1;AMOXICILINA CLAVULANATO 1.2 G;CAJA CON UN FRASCO VIAL DE VIDRIO TIPO I  X 1. 2 G.;J01CR02;AMOXICILINA E INHIBIDOR ENZIMATICO;INVIMA 2002M-0000948;aCIDO CLAVULaNICO AMOXICILINA;PARENTERAL
19924074-3;FLEXOL SOLUCION INYECTABLE 15 MG  1.5 ML;CAJA POR 1 AMPOLLA EN VIDRIO AMBARPOR 1, 5ML , MUESTRA MEDICA;M01AC06;MELOXICAM;INVIMA 2019M-0000668-R2;MELOXICAM;INTRAMUSCULAR
19924081-4;EUCALEN TABLETAS 70 MG;CAJA POR 1 TABLETA EN BLISTER DE PVCALUMINIO X 1 TABLETA.;M05BA04;ALENDRONICO aACIDO;INVIMA 2012M-0000858-R1;ALENDRONATO MONOSODICO TRIHIDRATO EQUIVALENTE A ACIDO ALENDRONICO;ORAL
19924189-1;ACICLOVIR TABLETAS 200 MG;CAJA POR 25 TABLETAS EN BLISTER DE PVC AMBARALUMINIO POR 5 TABLETAS CU.;J05AB01;ACICLOVIR;INVIMA 2022M-012398-R4;ACICLOVIR POLVO MICRONIZADO USP;ORAL
19921002-3;CILODEX;MUESTRA MeDICA CAJA CON FRASCO DE POLIPROPILENO DE BAJA DENSIDAD POR 1 mL;S03CA01;DEXAMETASONA Y ANTIINFECCIOSOS;INVIMA 2019M-0000534-R2;CIPROFLOXACINO CLORHIDRATO EQUIVALENTE A CIPROFLOXACINO BASE DEXAMETASONA;OFT LMICA
19921065-2;OXACILINA 1 G POLVO ESTERIL PARA SOLUCION INYECTABLE.;CAJA POR 50 FRASCOS-VIALES, EN VIDRIO TIPO III.;J01CF04;OXACILINA;INVIMA 2001M-0000573;OXACILINA SODICA EQUIVALENTE A OXACILINA BASE;PARENTERAL
19921150-3;EVALAX 100 MG TABLETAS RECUBIERTAS;BLISTER PVC  ALUMINIO EN CAJA POR 10 TABLETAS RECUBIERTAS;A06AA02;SODIO DOCUSATO;INVIMA 2002M-0001268;DOCUSATO DE SODIO;ORAL
19921150-5;EVALAX 100 MG TABLETAS RECUBIERTAS;BLISTER PVC  ALUMINIO EN CAJA POR 14 TABLETAS RECUBIERTAS;A06AA02;SODIO DOCUSATO;INVIMA 2002M-0001268;DOCUSATO DE SODIO;ORAL
19921346-1;MEPHA GASEC 20MG;FRASCO HDPE POR 14 CAPSULAS;A02BC01;OMEPRAZOL;INVIMA 2001M-0000808;OMEPRAZOL;ORAL
19921768-6;ZELMAC 6 MG TABLETAS.;CAJA POR 40 TABLETAS EN EMPAQUES BLISTER ALUMINIOALUMINIO.;A03AE02;TEGASEROD;INVIMA 2001M-0000540;MALEATO HIDROGENADO DE TEGASEROD EQUIVALENTE A TEGASEROD 6 MG;ORAL
19921769-2;OMEPRAZOL BIOCHEMIE  20 MG CAPSULAS;FRASCO HDPE, POR 14 CAPSULAS.;A02BC01;OMEPRAZOL;INVIMA 2002M-0001027;OMEPRAZOL;ORAL
19922144-11;GEODON  CAPSULAS 40 MG;Muestra medica: Caja por 28 capsulas en blister oPAAlPVC - Aluminio cada blister por 7 capsulas.;N05AE04;ZIPRASIDONA;INVIMA 2017M-0000777-R2;ZIPRASIDONA CLORHIDRATO MONOHIDRATO (45,3 MG) EQUIVALENTE A ZIPRASIDONA;ORAL
19922147-5;GEODON CAPSULAS 80 MG;IUM 1Z1040341000102: ZIPRASIDONA 80,0000 mg CAPSULAS DE LIBERACION NO MODIFICADA ORAL (GEODON) CAPSULA 1,0000U  CAJA X 56. Caja;N05AE04;ZIPRASIDONA;INVIMA 2023M-0000643-R3;ZIPRASIDONA CLORHIDRATO MONOHIDRATO EQUIVALENTE A ZIPRASIDONA;ORAL
19922571-3;ARTROXIL 200 MG CaPSULAS;CAJA POR 30 CAPSULAS EN BLISTER X 10 CAPSULAS;M01AH01;CELECOXIB;INVIMA 2001M-0000672;CELECOXIB;ORAL
19922734-3;THERALITE 300MG TABLETAS;CAJA POR 50 TABLETAS EN BLISTERPVCALUMINIO POR 10 TABLETAS;N05AN01;LITIO;INVIMA 2001M-0000654;CARBONATO DE LITIO;ORAL
19923479-3;MENARINI RAPICORT;CAJA X 10 AMPOLLAS DE VIDRIO TIPO I AMBAR, CONTENIENDO EL LIOFILIZADO, MAS 10 AMPOLLAS CON SOLVENTE POR 2ML.;H02AB09;HIDROCORTISONA;INVIMA 2018M-0000796-R2;SUCCINATO SoDICO DE HIDROCORTISONA (133,7MG) EQUIVALENTE A HIDROCORTISONA;INTRAVENOSA
19923548-1;SILDENAFILO 50MG TABLETAS;CAJA POR 2 TABLETAS EN BLISTER DE PVCALUMINIO.;G04BE03;SILDENAFIL;INVIMA 2001M-0000568;SILDENAFILO CITRATO EQUIVALENTE A SILDENAFILO;ORAL
19923578-3;BAND AID SPRAY.;POLIETILENO DE BAJA DENSIDAD POR 50 ML;N01BB52;LIDOCAINA COMBINACIONES;INVIMA 2001M-0000644;ALCOHOL ISOPROPILICO CLORURO DE BENCETONIO LIDOCAINA CLORHIDRATO;TOPICA  EXTERNA
19924029-1;AVELOX IV SOLUCIoN PARA INFUSIoN 400 MG250 ML;BOLSA FLEXIBLE DE POLIOLEFINA X 250 mL DE SOLUCIoN PARA INFUSIoN IV, CONTENIDA EN FOIL ALPETPP;J01MA14;MOXIFLOXACINA;INVIMA 2019M-0000712-R2;MOXIFLOXACINO CLORHIDRATO EQUIVALENTE A MOXIFLOXACINO;INTRAVENOSA
19924031-1;BUMETIN 200 MG TABLETAS;CAJA POR 10 TABLETAS EN BLISTER PVCPVDC - ALUMINIO;A03AA05;TRIMEBUTINA;INVIMA 2021M-0000612-R2;TRIMEBUTINA MALEATO;ORAL
